code,lat,lon
HAGTMRD,53.99296729322786,-1.5372897729524522
SHLDJTS,55.847544559990524,-4.287112293012832
CLAYXS,53.18081388937812,-1.4017221682556096
NTHWFHH,53.260229180692995,-2.5216676730343814
LTCEADL,51.98282497095081,-0.21994793705514445
WHCH,51.52078695714154,-3.2221703453462007
TRURYRD,50.26317615560491,-5.068783177864724
MRRYTNL,55.76692720519832,-3.9979233158479834
CRAWRMC,51.13493061562265,-0.16148362017404497
LIVST,51.518943399341275,-0.08093908548718678
MARDEN,51.17541013060564,0.4930532356146736
BRDSULP,52.47356316170875,-1.8709035345098652
BRNTGBF,51.48728309812854,-0.32209092677947343
STDI,54.91838931944727,-1.3828533373936176
SHEFS77,53.363299660210615,-1.4707588789641153
THRSCLJ,53.190917986533876,-1.0502191346474399
BXLYHTH,51.4635344404014,0.1337221698083424
LOGHBGM,52.84576134000581,-1.1784366984450676
ALDWRKJ,53.45894776048953,-1.3212970845705931
GRSTNJ,53.35274928232547,-2.8884979637151873
WORCTJN,52.20114698911589,-2.2074919433623905
EUSTON,51.529910553768424,-0.13591267739869983
STWTBS,51.47482603043511,-0.14237831382636798
HANSRD,52.15481115669682,-0.8951587703203444
OLRTCLJ,53.197983700143126,-0.9954240918690953
BRHM122,50.8308214930118,-0.6364021442939714
GRVPKUS,51.440525415876785,0.00987808268424974
ROMFDGF,51.57463658342747,0.18236229470296977
PNALLY,51.65900424595853,-4.721799879935576
PRINACE,51.71494130498655,-0.8443896992171646
CRAVSDG,52.4421048642615,-2.8375166307995814
GBROLRB,53.38735053421244,-0.7742719375212921
BSTNHQ,52.67146145931935,-2.7543327966817457
DIDCGWS,51.612485294685186,-1.2435323098118691
PORH,51.61235223574408,-3.407442585682439
GOURSTN,55.96123733520359,-4.8155535100271925
GLDLMOD,56.160762177070694,-4.774104946184684
HEREFRD,52.06129508645308,-2.7082560483674016
DRMGLCH,55.86608539012234,-3.953964684402543
EBOUCS,50.76992629924093,0.2820821406853525
ELDRDRS,55.836086971405685,-4.498119883097114
SPALIT,52.72113137573078,-0.21209683739650326
BGEDSLJ,51.695400522121766,-3.231398354161906
CDDRDPL,55.91506407727512,-4.181340061049382
KINBTLP,58.25884443626708,-3.941066575820828
DONCSNY,53.50287477581652,-1.1150271781874808
ASHBRWJ,53.471764751700036,-2.1982483969951288
STNGBRN,51.342043499967374,0.7352054096884221
STECHFD,52.48519687497536,-1.8111120564741143
VICT13,51.49313955966301,-0.14608529289297498
VICT12,51.49313955966301,-0.14608529289297498
VICT11,51.49313955966301,-0.14608529289297498
VICT10,51.49313955966301,-0.14608529289297498
SOTOMCT,50.913388854454055,-1.4559527818259834
VICT15,51.49313955966301,-0.14608529289297498
BONSSGF,55.97801685749877,-3.6596549855246607
VICT19,51.49313955966301,-0.14608529289297498
VICT18,51.49313955966301,-0.14608529289297498
NRCH,52.62587812814139,1.3082906295752073
NEVLTMD,53.79211621752951,-1.503935512454999
YSTRDMS,51.64034978982514,-3.2419875186213627
IRNBDGE,52.629930898436356,-2.5053160757685493
HDON,51.58001435826049,-0.23882046456597614
BRORA,58.013021603334764,-3.852286567339836
AYNHUGL,51.99308486877756,-1.2783976341202998
WMWD,55.79409296477255,-4.289656461379659
PWCKMGF,55.51722295911851,-4.619212463736894
CRKLWD,51.55866220782702,-0.2129568772483454
LSTOKNJ,51.07960919003621,-1.7800540047856561
STPXCYS,51.53526221967464,-0.1292054897328619
NMPTNTC,52.2487353438933,-0.9074315664497221
FDRSFHH,52.077662138370115,-0.5154907866421952
PRSTSOJ,53.7526147061395,-2.7067067051041627
CLCHEGJ,51.891192200425614,0.9186151891812301
MOSEDRS,55.825404181631114,-4.000218359162124
NBERWCK,56.057010378085984,-2.730387863190745
BOTESWJ,52.9497366813354,-0.8198988645962426
THMSHVN,51.50722258278446,0.464810161169883
PTFTMGJ,53.70557634553271,-1.281721380926113
STANEJN,51.90095617952059,0.22055930865896795
THRSBCL,53.200000747066184,-1.0529376032464994
CLCH822,52.05749534408282,1.1276215346465883
FELTHMJ,51.45208369742812,-0.37743955228277576
LADYBHL,56.27891297283035,-3.123055384934428
COSFDGL,52.64483124325939,-2.3006589211770816
WEMBGCJ,51.55562140736987,-0.2595254058199559
DING1LC,57.59391007530519,-4.422260860998013
RANSBAW,53.44815100710168,-1.0271157093480592
IPSWSN1,52.051721751701145,1.1387573180254238
HARTCLJ,53.24802832768621,-2.5522417101493065
STHALL,51.50606427857713,-0.3774249065372664
CRNFRTC,54.126435369484625,-2.776267744387086
COVNYD,52.40201248238502,-1.5212512138149306
WEDGWD,52.951118827531396,-2.1707924183017497
ASTON,52.50463392491703,-1.8722859506517002
CADOXTN,51.412016324790265,-3.2489600925861395
BEXHILL,50.840903747050156,0.47540421609905253
COTAGBF,53.307173793879116,-0.778475243959782
BROXBNJ,51.76261747360184,0.005356044261663214
DIRFTMA,52.34397147821264,-1.158878041670676
BRDLNGT,54.08394779096878,-0.20099092447989075
BROXBNR,51.74929232680772,-0.009011719061820135
PONTYPL,51.69733038911471,-3.0134697402469834
WLOO,53.474506821698306,-3.0249830045383255
TTNHMHL,51.588881418223416,-0.05980369746382312
BLAE2GF,52.99467450465539,-3.9406718182552165
TUEBRKS,53.40404878304119,-2.9355794095404297
WLOE,51.50425869161149,-0.10806919422601778
BEDYNRS,51.37943220177264,-1.5989890746129456
HVRTFHH,54.59509374572206,-1.2609919166003407
LANCUGL,54.04435706488511,-2.806593941765144
SBYDAS,53.483701474264336,-2.070561220907212
HAKNYNM,51.5484447993966,-0.060514915475794864
TLBYNHT,51.45972832692255,0.3370740909966301
ILFE336,51.55130230487375,0.039307500673720595
MATLOCK,53.137972629943974,-1.558406954020178
BEDF603,52.1293421042757,-0.47726477058068717
CARLAPC,54.881729083568146,-2.9187075932867597
ASHFWJN,51.14714908818534,0.8644568849499913
HLYMARS,53.6623617842043,-1.5812917959994854
BRNBYJ,51.54342851710582,-0.11579017497331963
SOKELBY,52.743134111233815,-0.4931858072673735
BEKSBRN,51.26130807604767,1.137464306847139
LGHO,53.80460300244099,-2.449324677114386
CRFDCKJ,51.46280618803025,0.1946007636004235
CALVGBR,51.91466564265238,-0.998255212816359
ACHILCK,55.469818806970814,-4.295544292904952
BNTFORD,51.487453887440424,-0.3101872910969864
WICKSDG,58.44162069517656,-3.0991043842015844
CRDFCEN,51.47557226219096,-3.179477247508456
HAYEHLP,51.50310305585832,-0.40277361170645654
STNTNGU,52.93743017016823,-1.2814520352045151
YOVILCD,50.92526169719489,-2.611979499313592
KLYNNJN,52.75253388056064,0.4107057073791821
LLDELOJ,51.66957654995655,-4.1252763236699
NINIANP,51.47637945448727,-3.2009387890786067
RATCHRN,52.811391965783756,-1.2374502197015118
LANGLEY,51.50781837720617,-0.5410866222563445
HNDSCMT,52.50174464519867,-1.9530369285668574
DLMY,55.98646150759576,-3.3816086810525707
STOKMAR,52.99054267968577,-2.17884362518934
CRANMOR,51.184730057676205,-2.4797584561119237
MAINDEJ,51.59011181050567,-2.98319265074256
STRBCS,52.45027267271581,-2.1343260166035205
PLASTOW,51.53108402921856,0.016055880911570303
RUGB370,52.398461951443075,-1.3102533816216657
KGUSCE,57.077397764390405,-4.054744937300649
WDHAMFR,51.6494126833676,0.6060399476814671
CWLRDPL,55.88203504259967,-4.238438604826814
REDBDGE,50.91960352044504,-1.4698363746374354
ACTCWHF,51.52961357568201,-0.25454878080868487
FOBBING,51.54940303816338,0.4655753559768245
THRSGBR,53.190917986533876,-1.0502191346474399
CLSTPLA,54.82336456753321,-1.580519704033001
MKNSCEN,52.03348764035043,-0.7734098688066857
ATNBROJ,52.89729810852509,-1.246141351426952
SXMNDHM,52.215336313571676,1.490390019509056
CHMS,55.33689192860129,-4.418575284181547
RUGB671,52.39973168446768,-1.3121589800953328
CRAWFYO,51.134194547495255,-0.16157002993812108
GSCGHAG,53.77785536147199,-1.1853718175661656
PWDRHLL,55.96782892897983,-3.1891494460979852
BWELLSJ,53.11194349890203,-1.3693784294844709
SOUTHPT,53.64607385290917,-3.0017434353875263
ATLBSHI,52.45559567856985,-1.4084013355399965
KINGHAM,51.90223816141925,-1.6285391999222307
GLGHST,55.85927968319927,-4.239877882253893
MRCH,52.56020159567347,0.09097642116717204
DARTFDJ,51.45040021614835,0.2120688208241628
PTYPRID,51.59880069475174,-3.3406937729115955
GLGC,55.858674405814874,-4.258235720222661
GLGN,55.73894829070076,-4.6749519653522364
YORK241,53.95664413634149,-1.0993067430158665
BLTRNAB,51.20467168302187,0.40345072784327907
YORK246,53.95664413634149,-1.0993067430158665
MANORS,54.972738841011584,-1.605444178649717
WATSTND,53.083375301690076,-1.5041750523149473
BEST918,53.13398225928936,-2.6700690605985784
STON510,52.90901553366852,-2.155920917262035
MRGMTC,51.55094735394816,-3.7488827398846554
FRAT460,50.79704070929381,-1.0708613382579613
CHCHSOS,50.832010729285905,-0.7523413279692395
BOGNBAL,50.787166485391715,-0.675976622763344
FAVRBRD,51.311191737627915,0.8917010523871296
GTWK,51.15612599637738,-0.16084144954405583
GOLSKLC,57.970971694819234,-3.987677964547511
KEWGRDN,51.47699040767728,-0.2850422240132024
LMAR,54.61699537724694,-2.518642238343783
OCKENDN,51.5219146516728,0.29019139722057985
HESS37,53.726285202026986,-0.39376454411859735
CDDR,55.91513675338645,-4.181296135768531
TRNRSLA,53.68165585266884,-1.4732730430402312
HBRTBDG,52.97535773592691,-0.11037953044119252
CANTNCS,51.47439186925219,-3.193931964612707
GDLMING,51.18641587941859,-0.6190247535731063
MILKNPK,55.82468319851111,-4.534463765034547
KLYNN29,52.753299897749585,0.40885110749517
GASFCTJ,51.52330072210056,-0.023829566457485223
PROOFHJ,52.48084079462301,-1.8842078484774734
BCSTLRD,51.89304773048649,-1.1486328921511422
BNWK,53.383194276581825,-2.976015681067704
MTHRSCP,53.109215040532156,-0.36795448927415464
KENR,51.53451730433414,-0.22003056118300243
BRGHTN,50.82984366355723,-0.1409913535411728
OTFO2XO,51.30747514103366,0.19855914623209125
AINTSFJ,53.47390773183023,-2.9563104113155587
PRSTNCS,53.75823820896184,-2.7087577899451105
GLNEGLS,56.274723356570966,-3.731129942484568
PORTRSL,55.94904860161599,-3.114254603334155
STANCLJ,51.88661231604152,0.2579261236003456
GWCGRR,51.791978504486295,-3.8801738342014023
TWEDMTH,55.76011328003657,-2.00580634604982
GLAZBTP,53.42517553170174,-2.4283517024258745
HAGGERS,51.53461882356391,-0.07663186793097769
MAYBOLE,55.35480869252287,-4.685198994609561
EPHT,51.49455721938095,-0.10037462533863213
BREICH,55.827472685296634,-3.6674774541020456
CROXTON,52.44549217345989,0.7978986225017202
EXETMBS,50.70679500482791,-3.534715821516937
PRKSCRV,51.94365702276511,1.2455616599467787
SAMPCRT,50.7704359456353,-3.9486071762808095
WRABNES,51.93948939752014,1.171162035660127
WOOLMOD,50.681938279768055,-2.2185879689574466
CHTLRT,55.76526218093493,-4.004692561275352
LNAB,52.741411586961675,-4.077156587910189
PBROVGB,52.594457202100216,-0.26268799014198024
BRKN564,53.402172341581306,-3.051926811682168
BARRYIS,51.3923960941504,-3.273966616948549
EDGHCMD,53.40280891719042,-2.9332057551110604
LAND260,53.28318815200285,-3.8167053588715487
YORKUPA,53.96920286393929,-1.11903681454169
PRTCICI,54.5926169066578,-1.211682918716259
LSTWUGL,50.41008099624575,-4.6651857385035305
RYLSLC,54.04514563873342,-2.029240245668663
BRGH277,50.83148604825654,-0.14190596722701254
CULHAM,51.654437977765014,-1.2363727848897037
ABRYRRL,52.41268547722118,-4.079844426800553
WTFDSJN,51.63937982531266,-0.4491198067165705
BERMPRK,52.50332166945982,-1.4725822313260901
NNTN550,52.534237224029816,-1.4763989143964098
DNRAGIT,54.87749594924676,-4.888147381734403
EFLDTMD,55.88981394327387,-4.2401500204795575
SCARBRO,54.27841393355381,-0.40698496157897507
YOKER,55.89295023476153,-4.387396615273056
HONITON,50.79664766616864,-3.187074275825853
CAMBYFL,52.20212954458165,0.14349243074979043
SRUI67R,51.549578864736105,-0.37361286278988864
SHENFDS,51.628117802211605,0.3278748334307316
OLTON,52.43857302988635,-1.8045150481360137
STRT912,53.77401193071072,-1.5255887438068787
BCST189,51.906405293372046,-1.1581923549000397
TAYNULT,56.43088816499921,-5.2395843973336405
BRIRLYH,52.478107230371734,-2.1329533070213222
BRIRLYF,52.478107230371734,-2.1329533070213222
COVN532,52.40394583197986,-1.5258310519252378
PRKSGJN,51.944970080736255,1.2380594110839787
UTOXETR,52.89677977842637,-1.8568087183459605
PANYPER,52.45807757427031,-4.024254991658781
BKNH62,50.80677583318114,-1.5807895435392725
ELMSWEL,52.23815279495233,0.9123186427973151
ALDWGBF,53.45838690997468,-1.3222548477282268
HTNRIBL,54.14917757235793,-2.3020617790429547
MLDONQ,50.71414012237844,-4.03258197704314
SNSTJN,51.326419965056125,-0.1276839679698266
CWMBRGD,51.70215103770725,-3.311346276165946
NORTONE,54.59574583680865,-1.333073785905559
THMSL11,51.50721208652904,0.46488165167029166
NWCSRC,55.01141582699963,-1.61676113609128
PLMD766,55.838670446646454,-4.248307109124255
SADWSB,51.504560894592544,-2.7007406805600773
PLMD761,55.838922864219676,-4.249248037872939
CLDON,52.11577613970015,1.0966111740030762
IMNGHRS,53.629291046862065,-0.21839293780479352
CCARCE,51.100605621427505,-2.518475878350583
SEAHAMH,54.83256893941504,-1.332057194484346
SDFRUFH,53.703480559031206,-1.1952005810364055
AVONNPT,51.51050009922566,-2.6969267994543413
INSCH,57.33732030460095,-2.6167271372275356
RAMSDWS,51.34027415754301,1.40266509585942
IMNGHRJ,53.633562388852184,-0.22999521723051486
CNNBELL,51.54837623344534,-0.09308555635513452
MANNGDS,51.949215778624584,1.045760582541623
GOSP500,51.5554866809568,-0.15135541124324325
PBROFES,52.57422108147264,-0.2506343188778277
MOTHUCE,55.798871805525685,-3.995969700355955
HOYLCHS,53.39022267784731,-3.178319871145526
KRKC,55.3875198472711,-3.9990607080757563
UHALIFD,51.413146497699614,-0.4309173852687118
RDNGCE,51.460369855532946,-0.9845808558437331
KRKH,55.81415717090276,-4.167996095699221
TRSFNYD,52.92770749383457,-3.937659220359517
BEASDAL,56.90008979714563,-5.763280401081824
DAWLISH,50.580989295453755,-3.4639242159253367
BLCMJN,51.140224604156344,0.14442657248572047
WMBYICD,51.54585603090146,-0.28334841263600263
SNGWX,51.40709135063964,0.3834808066428053
DORE,53.327498038530784,-1.5153441868642157
BCKY,53.1626093573866,-3.0551673452310277
SUTW,53.32559610787823,-2.7201821599746796
COFTONS,52.379965094202106,-1.984398152198147
PBROS67,52.571792528584,-0.24813381404496956
HRGYGL,51.57729272814988,-0.09786486570069282
WLDNGHM,51.28960327596271,-0.05162060043579133
LUGTKMA,55.74533755020783,-4.5234345877021775
ESJLEDS,53.78737266094513,-1.5548987833003294
CRMLNGT,55.087829984861386,-1.5987353304903722
RDNG726,51.46048948474409,-0.983858490879935
STAS,53.75311211796834,-3.028964764686153
AVONNP2,51.510491450975124,-2.696869028636422
GWSYBAG,53.77913149892236,-1.2095215511107538
RPLLASW,51.52976922469423,0.11671956145299998
SHCRPTN,53.57732045104691,-2.0895958538122095
CARPNRC,51.539914706101335,-0.007622080884341081
HOLBFHH,53.78721088234498,-1.554900494651953
DAWMGBR,52.50804475917724,-1.624340610973096
CWLRSEJ,55.89137607092437,-4.2407358528336845
OKNSHWJ,53.6680936461689,-1.4714745285682123
GRVPKWR,51.434758300928024,0.017365454901632268
DLRE665,55.947416785805956,-4.577718921252787
CONWY,53.28008865704644,-3.8306736534931014
CCRTEJN,55.81977667479549,-4.251367454426014
BRACETC,51.41294995476382,-0.7520525382637762
DRYP,51.55303327309512,-0.1057864754369561
PRTCGBR,54.58398316941116,-1.2148822718722116
BRMBRK,53.330365393760566,-2.9902603886102583
THRNTTC,56.160294527110835,-3.18726511228052
HOOJ620,51.4364700926337,0.44643679624093546
GTHMNJN,52.918869002987215,-0.6480715391504986
CLPH122,51.37483382371575,-0.09237432659520046
GTWKUSN,51.15983552924877,-0.16112297636674544
BARREWS,51.40181733795674,-3.2516724008903317
BLFD,56.26285457447031,-3.775415306874972
ELSC,53.49855101035816,-1.4277267215398515
CTMSLNK,51.51521980773329,-0.10356507033031974
CCAR782,51.09982370918431,-2.522423120011744
LLNLLI,51.67377810962327,-4.16112572188534
BLFR,51.511184067663585,-0.1031273925199106
UDNGFHH,55.822980273780665,-4.069570434946393
MRCHEJN,52.55975785955447,0.09268145843124136
LMNGFOS,52.25087447137779,-1.4989583827142272
CONBRGH,53.48950677137204,-1.2345840454304124
DONCDCE,53.52888779048009,-1.138381166037259
MALDENM,51.384735649438426,-0.2611730914915658
WDRYGBF,51.510282037646824,-0.48363978576471284
WLVRLAR,52.067637440143805,-0.8086257721748158
HAMWICK,51.41450848984432,-0.312130533667571
DONCECD,53.51394748258001,-1.1482603410650243
GRAINBP,51.44205537771569,0.6878011895932253
LTMRJN,52.642490513564674,-2.4746915363674646
STJOHNS,51.469200720954746,-0.022223017757611648
BOATOFG,57.24590268220518,-3.753497834280161
BRSTFLT,51.43466415592137,-2.608176611994737
SVNODS,51.27643797887347,0.1818208302915477
NTHWICH,53.26129702019075,-2.49685522093861
CHSTYD,53.19600644993852,-2.8776784104166278
HLYHDAA,53.303983828691635,-4.628268077527683
CHIRKWR,52.91737861873507,-3.053760727673607
FRNCMB,51.19694665567591,-0.6046695558080194
CLAYXNJ,53.185105606606434,-1.400719691792431
STWT567,51.47662055362107,-0.14269422083591576
PELHMST,53.225181282627574,-0.5365672426659776
DMBR933,55.94639163914328,-4.567848186206555
STWT569,51.47711550995961,-0.14271731708063162
DALM898,55.91337178686149,-4.4309478541913485
MOSSLEY,53.5148869551497,-2.0415080327613664
CORYTON,51.520427830572764,-3.2315726413058736
CLAYHAS,53.20977276048429,-1.413642045710551
TLSRNAU,52.904475664798845,-4.068236993805094
RTHG873,58.25884443626708,-3.941066575820828
HARMYRS,55.76191423588937,-4.2202948438349
GRTNJN,54.59261615899693,-1.1440667976933305
GOOLEDK,53.70058416178829,-0.8794336903422135
HARMYRL,55.764189773587695,-4.2107321544438285
ABINGTN,55.49317470590257,-3.685691953058818
MOSEUHS,55.82576884206153,-3.9982414193861633
TRECWN,51.95413441293157,-4.955710554806678
WINERSH,51.43066691067717,-0.8777409932302707
HYWRDSN,51.01071332904973,-0.10380345673048746
MCHLDVR,51.1825513678143,-1.2603746968988547
HYWRDSH,51.00510646391758,-0.10521517084878561
WDONCHS,51.4218783918448,-0.2047484562523128
FELTGS,51.44862871298174,-0.4061430316937187
SEVS349,51.582385161305936,-2.8028060948144127
ADLESTJ,51.361751418614524,-0.4728356928978311
SHRMKT,51.33152750571046,0.18871327253654985
ADLESTN,51.37345724997995,-0.4851327692379824
HERSHAM,51.3770015498143,-0.38883177495842286
VALLYNE,53.28017460355563,-4.558021707389752
OLDOCWM,51.52465015255349,-0.2485399402683179
HYWRDSS,51.00060202832553,-0.1069522140868293
EXHIBDS,55.86157354335843,-4.284724737883121
NEWXNJN,51.47584396648513,-0.04082904766424421
INCEMSJ,53.52040091955917,-2.620634335855506
DORK33,51.24089406294659,-0.3237649068003671
CAMBTGB,52.20636496621993,0.1464478723669822
BELTLC,55.44509125350118,-4.621987870440599
PERTH3P,56.39177987060966,-3.439605052566262
PURFLET,51.48140484699172,0.23688700194230652
CRYS167,51.41854772066592,-0.07369878018695102
HESSGBF,53.73302915490154,-0.3818947693810208
IVRNTC,57.483407707749286,-4.216318948596927
GRSTCTG,53.35321491117034,-2.86921711001376
LEITHS,55.97324676168065,-3.150378304189247
KNSGHST,51.49983095684932,-0.1928118453569671
YATEMDL,51.541519114693074,-2.432054523125979
ARISAIG,56.912964286284236,-5.839482302342383
EBOU501,50.76992629924093,0.2820821406853525
CHADHDD,51.48553816604032,0.28740286162096057
ERLY,51.44100352415053,-0.917472453102664
BHAMQHS,52.502005183561195,-1.9526094404274255
RUGBLLJ,52.37869453828978,-1.2863804876621818
CHVNLDS,55.2660409224089,-1.6518473073687867
GIDBGWJ,53.47454529224845,-2.1132433047334045
BAGLYFJ,53.492420316851856,-2.1870405007054368
MLTNFBY,52.754115694608316,-0.9745774569258865
PRKSTON,51.94717045563946,1.2557708512565258
SCOTEJN,51.44200650986014,-0.9968872677188378
CRONBDE,55.30196932338436,-3.7768960963262312
DALZBSC,55.78546162114484,-3.977165941968999
DMBRCCE,55.946188137222194,-4.561219616696118
